"ScanID","PFT","area","350","400","450","500","550","600","650","700","750","800","850","900","950","1000","1050","1100","1150","1200","1250","1300","1350","1400","1450","1500","1550","1600","1650","1700","1750","1800","1850","1900","1950","2000","2050","2100","2150","2200","2250","2300","2350","2400","2450","2500","PFT_2","PFT_3"
"plagmn_AK2018_01","plagiomnium","AK2018",0.147522,0.063096,0.041848,0.042494,0.09752,0.063793,0.043594,0.128838,0.504063,0.547224,0.588443,0.6171,0.615635,0.624138,0.657936,0.662502,0.58447,0.557095,0.574352,0.55661,0.45191,0.236963,0.169814,0.209146,0.273009,0.323396,0.353562,0.352883,0.320719,0.298546,0.274746,0.099041,0.085637,0.115768,0.152263,0.186847,0.21812,0.228107,0.219877,0.191083,0.163394,0.137438,0.108378,0.089574,"Plagiomnium sp.","Moss"
"plagmn_AK2018_02","plagiomnium","AK2018",0.104008,0.050036,0.044067,0.055203,0.096362,0.092043,0.085662,0.16917,0.270604,0.313828,0.356544,0.393638,0.413236,0.433544,0.461888,0.473629,0.43773,0.427025,0.441366,0.433145,0.363849,0.194587,0.139125,0.171404,0.225582,0.267817,0.293093,0.294633,0.26773,0.249205,0.229173,0.080983,0.07181,0.09685,0.127973,0.158048,0.185524,0.193638,0.187295,0.164102,0.140108,0.118356,0.092353,0.074519,"Plagiomnium sp.","Moss"
"plagmn_AK2018_03","plagiomnium","AK2018",0.145385,0.065534,0.051438,0.059946,0.123587,0.095741,0.072701,0.170638,0.45035,0.493703,0.530817,0.55506,0.550926,0.556392,0.588399,0.594293,0.526,0.503906,0.520312,0.504465,0.408264,0.212485,0.152833,0.186577,0.243153,0.287995,0.315508,0.31435,0.283558,0.262849,0.240711,0.09006,0.07925,0.106452,0.136827,0.165585,0.193011,0.202314,0.194681,0.170913,0.147459,0.124375,0.100246,0.081554,"Plagiomnium sp.","Moss"
"plagmn_AK2018_04","plagiomnium","AK2018",0.140583,0.062083,0.042662,0.045995,0.107683,0.072129,0.04787,0.137573,0.526472,0.561085,0.583842,0.595845,0.588385,0.595154,0.617967,0.620134,0.559774,0.539671,0.554184,0.539204,0.449149,0.238423,0.17024,0.213282,0.281334,0.332452,0.362406,0.36082,0.328638,0.305441,0.280851,0.097234,0.084857,0.11541,0.152713,0.190704,0.224398,0.235238,0.227668,0.198133,0.170386,0.141971,0.112683,0.091546,"Plagiomnium sp.","Moss"
"plisch_AK2018_01","plesch","AK2018",0.053918,0.026567,0.047687,0.062676,0.09422,0.106592,0.102704,0.156053,0.207752,0.229262,0.246188,0.260715,0.272203,0.278471,0.288267,0.294929,0.29671,0.295731,0.302951,0.307397,0.300309,0.266793,0.217616,0.228196,0.240818,0.2504,0.25695,0.248797,0.240892,0.241512,0.244726,0.162672,0.139403,0.173073,0.175795,0.168087,0.173883,0.184695,0.179236,0.158899,0.153519,0.148872,0.123555,0.104144,"Pleurozium schreberi","Moss"
"plisch_AK2018_02","plesch","AK2018",0.060428,0.029285,0.039407,0.056823,0.09614,0.116569,0.114252,0.184468,0.271925,0.308729,0.334003,0.352614,0.367374,0.372162,0.381248,0.387151,0.385383,0.379295,0.38704,0.391367,0.378332,0.328207,0.257821,0.273836,0.291867,0.304739,0.315714,0.305147,0.295467,0.296391,0.30235,0.192981,0.162229,0.204834,0.205634,0.194955,0.202411,0.213312,0.206735,0.181477,0.176023,0.169287,0.138075,0.117162,"Pleurozium schreberi","Moss"
"plisch_AK2018_03","plesch","AK2018",0.05504,0.022935,0.035836,0.050804,0.101014,0.104648,0.083217,0.157356,0.27958,0.3078,0.326264,0.338144,0.34796,0.350492,0.359243,0.364121,0.359906,0.350608,0.357285,0.360319,0.343847,0.291648,0.22087,0.233436,0.249546,0.261852,0.274148,0.263126,0.254073,0.255048,0.261132,0.161922,0.131416,0.169329,0.168468,0.157812,0.16622,0.177882,0.171805,0.146442,0.140016,0.136143,0.10918,0.087634,"Pleurozium schreberi","Moss"
"plisch_AK2018_04","plesch","AK2018",0.045051,0.023336,0.036966,0.051074,0.082765,0.092764,0.0862,0.138001,0.198044,0.22032,0.237557,0.24998,0.260964,0.264296,0.272173,0.277091,0.276934,0.273855,0.278809,0.281342,0.273592,0.244941,0.198958,0.208013,0.217795,0.225182,0.231296,0.221852,0.2165,0.217786,0.221092,0.151859,0.129231,0.161461,0.158903,0.150346,0.155442,0.163728,0.158545,0.138683,0.133817,0.133472,0.108158,0.088659,"Pleurozium schreberi","Moss"
"sphagn_AK2018_01","sphagn","AK2018",0.082272,0.059586,0.052305,0.043983,0.052927,0.10107,0.111752,0.232118,0.505956,0.540007,0.55482,0.572239,0.586424,0.585324,0.595433,0.597969,0.586561,0.573731,0.580623,0.58203,0.555097,0.465647,0.373632,0.401541,0.432089,0.453509,0.469611,0.459104,0.441649,0.437466,0.438904,0.266756,0.224815,0.292362,0.314121,0.313864,0.330106,0.347506,0.335862,0.299704,0.286301,0.269869,0.216625,0.185267,"Sphagnum sp.","Moss"
"sphagn_AK2018_02","sphagn","AK2018",0.081174,0.056554,0.057808,0.04831,0.05676,0.108142,0.128186,0.245478,0.441876,0.478863,0.498617,0.520564,0.536382,0.537823,0.551197,0.555753,0.546286,0.53536,0.542477,0.544481,0.518877,0.435035,0.352174,0.376905,0.404622,0.424209,0.438341,0.429298,0.4139,0.409888,0.410939,0.247022,0.210021,0.271798,0.291709,0.290857,0.305556,0.320345,0.311166,0.277895,0.267345,0.251886,0.208012,0.176437,"Sphagnum sp.","Moss"
"sphagn_AK2018_03","sphagn","AK2018",0.098415,0.067851,0.073625,0.062688,0.075076,0.143007,0.174963,0.315921,0.529738,0.571932,0.596667,0.625511,0.648402,0.648891,0.665036,0.671023,0.659904,0.646597,0.655899,0.657445,0.62527,0.520891,0.418146,0.448951,0.484761,0.5089,0.526805,0.515065,0.496252,0.49074,0.492742,0.290854,0.246361,0.31417,0.338674,0.339982,0.357359,0.376617,0.364069,0.325814,0.311783,0.29516,0.243039,0.210637,"Sphagnum sp.","Moss"
"sphagn_AK2018_04","sphagn","AK2018",0.070448,0.057951,0.060426,0.059701,0.082072,0.119891,0.114248,0.210935,0.378622,0.410241,0.428415,0.4524,0.473484,0.47769,0.491509,0.497219,0.490011,0.480207,0.487303,0.488792,0.463764,0.385455,0.309472,0.331397,0.356594,0.37523,0.387862,0.379496,0.364723,0.360959,0.362776,0.219469,0.184944,0.236241,0.251962,0.252374,0.266288,0.279348,0.271118,0.242985,0.230664,0.218745,0.179139,0.151557,"Sphagnum sp.","Moss"
"sphagn_AK2018_05","sphagn","AK2018",0.0622,0.039088,0.042123,0.052899,0.086509,0.109676,0.103506,0.168921,0.271995,0.303667,0.326812,0.34943,0.368019,0.376655,0.390338,0.397911,0.397802,0.394654,0.401481,0.40447,0.390964,0.343292,0.284574,0.30065,0.318544,0.331136,0.339535,0.332369,0.32149,0.320268,0.322604,0.20997,0.179913,0.224511,0.233933,0.229505,0.2389,0.250378,0.24375,0.216826,0.20903,0.201291,0.166529,0.141784,"Sphagnum sp.","Moss"
"sphagn_AK2018_06","sphagn","AK2018",0.052935,0.035992,0.039889,0.053037,0.095174,0.117305,0.105332,0.175872,0.303769,0.336081,0.356825,0.378797,0.397894,0.405221,0.417864,0.423818,0.419753,0.411827,0.418471,0.420949,0.403593,0.347018,0.279941,0.29572,0.313733,0.326954,0.337296,0.32841,0.316961,0.315254,0.319899,0.203611,0.170762,0.216845,0.224681,0.217988,0.227945,0.239098,0.230788,0.205094,0.199266,0.189734,0.153874,0.130097,"Sphagnum sp.","Moss"
"sphagn_AK2018_07","sphagn","AK2018",0.081115,0.052479,0.059449,0.082127,0.144716,0.187287,0.172834,0.27749,0.432545,0.46633,0.486016,0.502821,0.516543,0.519099,0.528522,0.533501,0.530838,0.525003,0.532431,0.535064,0.520283,0.468303,0.397949,0.417256,0.438057,0.452477,0.463014,0.455119,0.443671,0.441358,0.447476,0.30843,0.265114,0.327811,0.33544,0.327077,0.339274,0.352741,0.342605,0.308677,0.302343,0.292024,0.245772,0.216821,"Sphagnum sp.","Moss"
"sphagn_AK2018_08","sphagn","AK2018",0.070659,0.050237,0.057795,0.073991,0.123205,0.154711,0.141182,0.225267,0.363631,0.391913,0.407805,0.423996,0.438152,0.439644,0.449798,0.453279,0.448604,0.441838,0.44563,0.44643,0.430009,0.378314,0.314739,0.33055,0.348223,0.36038,0.369132,0.361027,0.349752,0.347926,0.350824,0.231677,0.199796,0.248913,0.256243,0.25107,0.260423,0.272445,0.265459,0.241359,0.233719,0.225943,0.1866,0.163913,"Sphagnum sp.","Moss"
"sphfus_Beth001","sphfus","Bethel",0.099441,0.037611,0.022159,0.022938,0.034803,0.060067,0.075635,0.158076,0.28617,0.358464,0.4079,0.44957,0.428174,0.41652,0.477911,0.477951,0.346409,0.307164,0.322134,0.299679,0.198566,0.071982,0.045565,0.057209,0.081189,0.10612,0.12176,0.122515,0.104487,0.092696,0.081928,0.031031,0.02899,0.035113,0.043406,0.053099,0.064482,0.068554,0.065516,0.056039,0.047629,0.040024,0.032596,0.028395,"Sphagnum fuscum","Moss"
"sphfus_Beth002","sphfus","Bethel",0.104444,0.038741,0.020517,0.019506,0.031126,0.059441,0.070348,0.16449,0.317226,0.392278,0.438054,0.480203,0.448686,0.430575,0.499511,0.498416,0.347881,0.302917,0.318795,0.293463,0.1825,0.052003,0.029936,0.039365,0.061402,0.086419,0.102623,0.104098,0.085541,0.073825,0.062601,0.025657,0.025274,0.028754,0.034991,0.043229,0.05401,0.058534,0.055389,0.046557,0.03902,0.031537,0.02592,0.022774,"Sphagnum fuscum","Moss"
